movie_ID,movie_title,duration,color,title_year,country,language,content_rating,budget_USD,gross_USD,net_USD,profitable,director_name,director_top20?,director_facebook?,director_facebook_likes,actor_1_name,actor_top20?,actor_1_facebook?,actor_1_facebook_likes,actor_2_name,actor_top20?,actor_2_facebook?,actor_2_facebook_likes,actor_3_name,actor_top20?,actor_3_facebook?,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook?,movie_facebook_likes;,facenumber_in_poster,num_voted_users,num_user_for_reviews,imdb_score,imdb_top_250
884,Back to the Future,116,1,1985,USA,English,PG,19000000,210609762,191609762,1,Robert Zemeckis,1,0,0,Lea Thompson,0,1,1000,Thomas F. Wilson,0,1,690,J.J. Cohen,0,1,459,3230,1,39000,0,732212,809,8.5,1
885,House on Haunted Hill,93,1,1999,USA,English,R,19000000,40846082,21846082,1,William Malone,0,1,37,Jeffrey Combs,0,1,885,Peter Gallagher,0,1,828,Bridgette Wilson-Sampras,0,1,545,2872,0,0,0,45317,536,5.6,0
886,The Crazies,101,1,2010,USA,English,R,20000000,39103378,19103378,1,Breck Eisner,0,1,42,Radha Mitchell,0,1,991,Glenn Morshower,0,1,894,John Aylward,0,1,219,2609,0,0,0,93272,251,6.5,0
887,Spirited Away,125,1,2001,Japan,Japanese,PG,19000000,10049886,-8950114,0,Hayao Miyazaki,0,1,6000,Bunta Sugawara,0,1,17,Ry??nosuke Kamiki,0,1,10,Miyu Irino,0,1,7,44,1,28000,0,417971,902,8.6,1
888,The Nutcracker,92,1,1993,USA,English,G,19000000,2119994,-16880006,0,Emile Ardolino,0,1,22,Darci Kistler,0,1,2,Kyra Nichols,0,0,0,Margaret Tracey,0,0,0,2,1,238,0,1153,15,5.7,0
889,The Amityville Horror,90,1,2005,USA,English,R,19000000,64255243,45255243,1,Andrew Douglas,0,1,15,Jimmy Bennett,0,1,87000,Chlo?? Grace Moretz,0,1,17000,Ryan Reynolds,0,1,16000,120797,0,0,0,80903,518,6,0
890,Adaptation.,81,1,2002,USA,English,R,19000000,22245861,3245861,1,Spike Jonze,0,0,0,Nicolas Cage,1,1,12000,Meryl Streep,0,1,11000,Roger Willie,0,1,836,25489,0,0,0,143251,710,7.7,0
891,Fear and Loathing in Las Vegas,118,1,1998,USA,English,R,18500000,10562387,-7937613,0,Terry Gilliam,0,0,0,Johnny Depp,1,1,40000,Michael Jeter,0,1,693,Ellen Barkin,0,1,551,43105,1,15000,0,213226,648,7.7,0
892,The Mask,114,1,1994,USA,English,PG-13,18000000,119938730,101938730,1,Chuck Russell,0,1,55,Peter Greene,0,1,789,Amy Yasbeck,0,1,424,Reg E. Cathey,0,1,360,2085,0,0,0,265818,213,6.9,0
893,The Exorcism of Emily Rose,122,1,2005,USA,English,PG-13,20000000,75072454,55072454,1,Scott Derrickson,0,1,301,Tom Wilkinson,0,1,1000,Colm Feore,0,1,539,JR Bourne,0,1,457,2759,0,0,0,96569,522,6.7,0
894,The Family Stone,103,1,2005,USA,English,PG-13,17000000,6061759,-10938241,0,Thomas Bezucha,0,1,15,Craig T. Nelson,0,1,723,Paul Schneider,0,1,552,Tyrone Giordano,0,1,172,1615,0,0,0,49077,475,6.3,0
895,Amadeus,180,1,1984,USA,English,R,18000000,51600000,33600000,1,Milos Forman,0,1,869,Jeffrey Jones,0,1,692,F. Murray Abraham,0,1,670,Tom Hulce,0,1,521,3076,1,16000,0,270790,549,8.3,1
896,Prom Night,89,1,2008,USA,English,PG-13,20000000,43818159,23818159,1,Nelson McCormick,0,1,29,Ming-Na Wen,0,1,2000,Scott Porter,0,1,690,Collins Pennie,0,1,458,4867,1,1000,0,27664,260,3.9,0
897,Gosford Park,131,1,2001,UK,English,R,19800000,41300105,21500105,1,Robert Altman,0,1,500,Kristin Scott Thomas,0,1,1000,Bob Balaban,0,1,559,Tom Hollander,0,1,555,3261,0,0,0,65201,651,7.3,0
898,Peggy Sue Got Married,103,1,1986,USA,English,PG-13,18000000,41382841,23382841,1,Francis Ford Coppola,0,0,0,Nicolas Cage,1,1,12000,Kathleen Turner,0,1,899,Joan Allen,0,1,805,14672,0,0,0,27149,96,6.3,0
899,United 93,111,1,2006,USA,English,R,15000000,31471430,16471430,1,Paul Greengrass,0,1,521,Christian Clemenson,0,1,97,David Alan Basche,0,1,68,Susan Blommaert,0,1,64,313,0,0,0,83374,828,7.6,0
900,The Fog,89,1,1980,USA,English,R,1000000,21378000,20378000,1,John Carpenter,1,0,0,Jamie Lee Curtis,0,1,2000,Hal Holbrook,0,1,826,Janet Leigh,0,1,606,4877,1,7000,0,46492,335,6.8,0
901,Love Happens,109,1,2009,USA,English,PG-13,18000000,22927390,4927390,1,Brandon Camp,0,1,7,Judy Greer,0,1,2000,Sasha Alexander,0,1,980,Frances Conroy,0,1,827,4947,0,0,0,25344,77,5.6,0
902,Fame,123,1,2009,USA,English,PG,18000000,22452209,4452209,1,Kevin Tancharoen,0,1,64,Kelsey Grammer,0,1,808,Kay Panabaker,0,1,720,Megan Mullally,0,1,637,5734,0,0,0,14062,82,5,0
903,127 Hours,94,1,2010,USA,English,R,18000000,18329466,329466,1,Danny Boyle,0,0,0,James Franco,0,1,11000,Treat Williams,0,1,642,Kate Burton,0,1,223,11984,1,63000,0,279179,440,7.6,0
904,Small Time Crooks,94,1,2000,USA,English,PG,18000000,17071230,-928770,0,Woody Allen,1,1,11000,Woody Allen,0,1,11000,Jon Lovitz,0,1,11000,Michael Rapaport,0,1,975,23283,1,812,0,31169,192,6.7,0
905,Catch That Kid,91,1,2004,USA,English,PG,18000000,16702864,-1297136,0,Bart Freundlich,0,1,38,Kristen Stewart,0,1,17000,Corbin Bleu,0,1,632,Kevin G. Schmidt,0,1,362,18711,1,591,0,8023,49,5.2,0
906,Life as a House,125,1,2001,USA,English,R,18000000,15561627,-2438373,0,Irwin Winkler,0,1,34,Ian Somerhalder,0,1,16000,Hayden Christensen,0,1,4000,Kristin Scott Thomas,0,1,1000,21622,0,0,0,39105,359,7.5,0
907,Steve Jobs,122,1,2015,UK,English,R,30000000,17750583,-12249417,0,Danny Boyle,0,0,0,Kate Winslet,0,1,14000,Michael Fassbender,0,1,13000,Michael Stuhlbarg,0,1,816,28933,1,23000,0,93548,307,7.2,0
908,The Legend of the Lone Ranger,98,1,1981,USA,English,PG,18000000,8000000,-10000000,0,William A. Fraker,0,1,28,Jason Robards,0,1,372,Richard Farnsworth,0,1,262,Michael Horse,0,1,102,927,1,346,0,1400,41,5,0
909,The Tailor of Panama,109,1,2001,USA,English,R,18000000,13491653,-4508347,0,John Boorman,0,1,128,Daniel Radcliffe,0,1,11000,Jamie Lee Curtis,0,1,2000,Mark Margolis,0,1,1000,14995,1,813,0,23728,213,6.1,0
910,The Ice Storm,112,1,1997,USA,English,R,18000000,7837632,-10162368,0,Ang Lee,0,0,0,Joan Allen,0,1,805,Kate Burton,0,1,223,Henry Czerny,0,1,177,1466,0,0,0,46396,287,7.5,0
911,9?_ Weeks,112,1,1986,USA,English,R,17000000,6734844,-10265156,0,Adrian Lyne,0,1,213,David Margulies,0,1,567,Karen Young,0,1,67,Kim Chan,0,1,45,711,0,0,0,29591,118,5.9,0
912,Dragonslayer,108,1,1981,USA,English,PG,18000000,6000000,-12000000,0,Matthew Robbins,0,1,25,Ian McDiarmid,0,1,1000,Ralph Richardson,0,1,115,Albert Salmi,0,1,94,1263,0,0,0,10832,102,6.7,0
913,Mongol: The Rise of Genghis Khan,126,1,2007,Russia,Mongolian,R,20000000,5701643,-14298357,0,Sergey Bodrov,0,1,44,Tadanobu Asano,0,1,627,Khulan Chuluun,0,1,12,Honglei Sun,0,1,9,653,0,0,0,37635,165,7.3,0
914,Hamlet,150,1,1996,UK,English,PG-13,18000000,4414535,-13585465,0,Kenneth Branagh,0,0,0,Julie Christie,0,1,597,Brian Blessed,0,1,591,Richard Briers,0,1,401,1645,0,0,0,30618,224,7.8,0
915,Midnight Special,112,1,2016,Greece,English,PG-13,18000000,3707794,-14292206,0,Jeff Nichols,0,1,337,Kirsten Dunst,0,1,4000,Sam Shepard,0,1,820,Paul Sparks,0,1,201,5671,0,0,0,31359,156,6.7,0
916,The White Ribbon,144,0,2009,Germany,German,R,12000000,2222647,-9777353,0,Michael Haneke,0,0,0,Ulrich Tukur,0,1,63,Burghart Klau??ner,0,1,43,Leonie Benesch,0,1,16,167,0,0,0,52958,193,7.8,0
917,The Salton Sea,103,1,2002,USA,English,R,18000000,676698,-17323302,0,D.J. Caruso,0,1,154,Adam Goldberg,0,1,1000,Meat Loaf,0,1,783,Anthony LaPaglia,0,1,576,4094,1,2000,0,26730,180,7.2,0
918,Renaissance,105,1,2006,France,English,R,14000000,63260,-13936740,0,Christian Volckman,0,1,2,Romola Garai,0,1,805,Catherine McCormack,0,1,306,Kevork Malikyan,0,1,69,1185,0,0,0,14325,90,6.7,0
919,City of Ghosts,116,1,2002,USA,English,R,17500000,325491,-17174509,0,Matt Dillon,0,0,0,Kirk Fox,0,1,109,Shawn Andrews,0,1,67,Rob Campbell,0,1,50,245,1,204,0,4387,67,6,0
920,The Others,101,1,2001,USA,English,PG-13,17000000,96471845,79471845,1,Alejandro Amen??bar,0,1,448,Fionnula Flanagan,0,1,482,Elaine Cassidy,0,1,203,Eric Sykes,0,1,83,956,1,20000,0,268581,1109,7.6,0
921,Sideways,126,1,2004,USA,English,R,12000000,71502303,59502303,1,Alexander Payne,0,1,729,Virginia Madsen,0,1,912,Patrick Gallagher,0,1,306,M.C. Gainey,0,1,284,2170,0,0,0,149966,835,7.5,0
922,Halloween,101,1,1978,USA,English,R,300000,47000000,46700000,1,John Carpenter,1,0,0,Jamie Lee Curtis,0,1,2000,Donald Pleasence,0,1,742,P.J. Soles,0,1,598,4400,1,12000,0,157857,1191,7.9,0
923,Smokin' Aces,109,1,2006,UK,English,R,17000000,35635046,18635046,1,Joe Carnahan,0,1,248,Ryan Reynolds,0,1,16000,Common,0,1,988,Alex Rocco,0,1,968,19410,1,3000,0,121058,482,6.7,0
924,Saw 3D: The Final Chapter,90,1,2010,Canada,English,R,20000000,45670855,25670855,1,Kevin Greutert,0,1,52,Costas Mandylor,0,1,723,Gina Holden,0,1,346,Betsy Russell,0,1,298,1978,1,12000,0,67978,279,5.6,0
925,40 Days and 40 Nights,96,1,2002,USA,English,R,17000000,37939782,20939782,1,Michael Lehmann,0,1,36,Emmanuelle Vaugier,0,1,1000,Vinessa Shaw,0,1,580,Paulo Costanzo,0,1,486,3294,1,2000,0,62272,207,5.6,0
926,TRON: Legacy,125,1,2010,USA,English,PG,170000000,172051787,2051787,1,Joseph Kosinski,0,1,364,Jeff Bridges,0,1,12000,Olivia Wilde,0,1,10000,James Frain,0,1,1000,25549,1,30000,0,264186,665,6.8,0
927,The Hills Have Eyes,108,1,2006,USA,English,R,15000000,41777564,26777564,1,Alexandre Aja,0,1,192,Dan Byrd,0,1,1000,Greg Nicotero,0,1,1000,Vinessa Shaw,0,1,580,4500,0,0,0,129719,855,6.4,0
928,They,89,1,2002,USA,English,PG-13,17000000,12693621,-4306379,0,Robert Harmon,0,1,11,Alexander Gould,0,1,1000,Ethan Embry,0,1,982,Marc Blucas,0,1,973,4060,1,814,0,10885,271,4.8,0
929,The Adventures of Elmo in Grouchland,73,1,1999,USA,English,G,17000000,11634458,-5365542,0,Gary Halvorson,0,1,11,Vanessa Williams,0,1,1000,Kevin Clash,0,1,436,Caroll Spinney,0,1,142,2020,1,339,0,2045,37,5.8,0
930,Evil Dead,96,1,2013,USA,English,R,17000000,54239856,37239856,1,Fede Alvarez,0,1,201,Lou Taylor Pucci,0,1,394,Elizabeth Blackmore,0,1,150,Ellen Sandweiss,0,1,58,673,1,70000,0,125016,789,6.5,0
931,Shanghai Surprise,97,1,1986,UK,English,PG-13,17000000,2315683,-14684317,0,Jim Goddard,0,1,3,Victor Wong,0,1,400,Paul Freeman,0,1,193,Clyde Kusatsu,0,1,161,805,1,154,0,4081,28,3,0
932,Roar,102,1,1981,USA,English,PG,17000000,2000000,-15000000,0,Noel Marshall,0,1,4,Tippi Hedren,0,1,634,Melanie Griffith,0,1,537,Zakes Mokae,0,1,60,1262,0,0,0,1275,27,6.4,0
933,House of Sand and Fog,126,1,2003,USA,English,R,15000000,13005485,-1994515,0,Vadim Perelman,0,1,26,Frances Fisher,0,1,638,Kim Dickens,0,1,624,Ron Eldard,0,1,385,2282,0,0,0,56665,469,7.6,0
934,Dead Poets Society,128,1,1989,USA,English,PG,16400000,95860116,79460116,1,Peter Weir,0,1,608,Robin Williams,0,1,49000,Josh Charles,0,1,1000,Kurtwood Smith,0,1,1000,51609,1,23000,0,277451,491,8,0
935,When Harry Met Sally...,89,1,1989,USA,English,R,16000000,92823600,76823600,1,Rob Reiner,0,0,0,Bruno Kirby,0,1,227,Gretchen Palmer,0,1,73,Harley Jane Kozak,0,1,62,485,0,0,0,149108,273,7.6,0
936,The Verdict,129,1,1982,USA,English,R,16000000,54000000,38000000,1,Sidney Lumet,0,0,0,Charlotte Rampling,0,1,844,James Mason,0,1,617,Jack Warden,0,1,359,2330,0,0,0,26310,154,7.8,0
937,Varsity Blues,106,1,1999,USA,English,R,16000000,52885587,36885587,1,Brian Robbins,0,1,48,Paul Walker,0,1,23000,Ron Lester,0,1,255,Mark Walters,0,1,35,23369,0,0,0,35312,267,6.4,0
938,The Artist,100,0,2011,France,English,PG-13,15000000,44667095,29667095,1,Michel Hazanavicius,0,1,405,B??r??nice Bejo,0,1,996,Ed Lauter,0,1,897,Beth Grant,0,1,628,4606,1,30000,0,190030,583,8,0
939,The Texas Chainsaw Massacre: The Beginning,83,1,2006,USA,English,R,16000000,39511038,23511038,1,Jonathan Liebesman,0,1,473,Matt Bomer,0,1,20000,Jordana Brewster,0,1,4000,Lew Temple,0,1,597,26402,0,0,0,56269,366,5.9,0
940,The Young Messiah,111,1,2016,USA,English,PG-13,18500000,6462576,-12037424,0,Cyrus Nowrasteh,0,1,19,Clive Russell,0,1,241,Vincent Walsh,0,1,118,Finn Ireland,0,1,107,824,0,0,0,1449,30,5.4,0
941,Pan's Labyrinth,112,1,2006,Spain,Spanish,R,13500000,37623143,24123143,1,Guillermo del Toro,0,0,0,Ivana Baquero,0,1,634,Maribel Verd?™,0,1,269,Sergi L?_pez,0,1,250,1322,1,27000,0,467234,1083,8.2,1
942,See Spot Run,94,1,2001,USA,English,PG,35000000,33357476,-1642524,0,John Whitesell,0,1,14,Leslie Bibb,0,1,1000,Angus T. Jones,0,1,1000,Paul Sorvino,0,1,635,4194,1,393,0,7392,53,5.4,0
943,Joe Dirt,91,1,2001,USA,English,PG-13,17700000,27087695,9387695,1,Dennie Gordon,0,1,29,Brittany Daniel,0,1,861,Erik Per Sullivan,0,1,593,Fred Ward,0,1,459,2543,0,0,0,41664,205,5.9,0
944,Vicky Cristina Barcelona,96,1,2008,Spain,English,PG-13,15500000,23213577,7713577,1,Woody Allen,1,1,11000,Scarlett Johansson,1,1,19000,Kevin Dunn,0,1,581,Christopher Evan Welch,0,1,252,19894,1,14000,0,198111,365,7.2,0
945,White Oleander,109,1,2002,USA,English,PG-13,16000000,16346122,346122,1,Peter Kosminsky,0,1,7,Patrick Fugit,0,1,835,Cole Hauser,0,1,787,Marc Donato,0,1,450,2572,0,0,0,25549,171,7.2,0
946,Drowning Mona,96,1,2000,USA,English,PG-13,16000000,15427192,-572808,0,Nick Gomez,0,1,22,Will Ferrell,1,1,8000,Jamie Lee Curtis,0,1,2000,Tracey Walter,0,1,324,11078,1,492,0,11768,148,5.6,0
947,Radio Days,88,1,1987,USA,English,PG,16000000,14792779,-1207221,0,Woody Allen,1,1,11000,Mike Starr,0,1,854,Don Pardo,0,1,410,Julie Kavner,0,1,233,1653,0,0,0,24256,91,7.6,0
948,Remember Me,113,1,2010,USA,English,PG-13,16000000,19057024,3057024,1,Allen Coulter,0,1,47,Robert Pattinson,0,1,21000,Lena Olin,0,1,541,Ruby Jerins,0,1,238,22088,1,24000,0,113963,361,7.2,0
949,My Stepmother Is an Alien,105,1,1988,USA,English,PG-13,20000000,13854000,-6146000,0,Richard Benjamin,0,1,121,Jon Lovitz,0,1,11000,Alyson Hannigan,0,1,3000,Tony Jay,0,1,384,14677,1,818,0,21079,55,5.2,0
950,The Thirteenth Floor,100,1,1999,Germany,English,R,16000000,15500000,-500000,0,Josef Rusnak,0,1,9,Gretchen Mol,0,1,599,Craig Bierko,0,1,380,Brad William Henke,0,1,363,2389,0,0,0,51996,302,7,0
951,Duets,112,1,2000,USA,English,R,15000000,4734235,-10265765,0,Bruce Paltrow,0,1,28,Lochlyn Munro,0,1,555,Marian Seldes,0,1,403,Huey Lewis,0,1,215,1227,1,573,0,8217,123,6,0
952,Hollywood Ending,112,1,2002,USA,English,PG-13,16000000,4839383,-11160617,0,Woody Allen,1,1,11000,Woody Allen,0,1,11000,Debra Messing,0,1,650,Treat Williams,0,1,642,12766,1,762,0,21613,148,6.6,0
953,Detroit Rock City,95,1,1999,USA,English,R,15000000,4193025,-10806975,0,Adam Rifkin,0,1,89,Natasha Lyonne,0,1,1000,Lin Shaye,0,1,852,Shannon Tweed,0,1,322,2518,0,0,0,30682,194,6.8,0
954,The White Countess,135,1,2005,UK,English,PG-13,16000000,1666262,-14333738,0,James Ivory,0,1,133,Vanessa Redgrave,0,1,898,Natasha Richardson,0,1,708,Lynn Redgrave,0,1,258,2096,1,356,0,5321,78,6.7,0
955,Trance,101,1,2013,UK,English,R,20000000,2319187,-17680813,0,Danny Boyle,0,0,0,Rosario Dawson,0,1,3000,Spencer Wilding,0,1,1000,Tuppence Middleton,0,1,888,5056,1,23000,0,92640,212,7,0
956,Enter the Void,161,1,2009,France,English,Not Rated,13000000,336467,-12663533,0,Gaspar No??,0,1,929,Paz de la Huerta,0,1,488,Emily Alyn Lind,0,1,289,Olly Alexander,0,1,116,943,1,23000,0,45449,192,7.3,0
957,Slow Burn,93,1,2005,USA,English,R,15500000,1181197,-14318803,0,Wayne Beach,0,1,7,Mekhi Phifer,0,1,1000,LL Cool J,0,1,1000,Fisher Stevens,0,1,922,4329,1,191,0,3299,24,5.9,0
958,Slither,95,1,2006,Canada,English,R,15500000,7774730,-7725270,0,James Gunn,0,1,571,Dustin Milligan,0,1,499,Gregg Henry,0,1,298,Tania Saulnier,0,1,102,1120,0,0,0,61912,352,6.5,0
959,American Beauty,122,1,1999,USA,English,R,15000000,130058047,115058047,1,Sam Mendes,0,0,0,Kevin Spacey,0,1,18000,Peter Gallagher,0,1,828,Ara Celi,0,1,158,19078,1,22000,0,822500,2715,8.4,1
960,The King's Speech,118,1,2010,UK,English,R,15000000,138795342,123795342,1,Tom Hooper,0,0,0,Colin Firth,0,1,14000,Jennifer Ehle,0,1,1000,Derek Jacobi,0,1,520,15732,1,64000,0,503631,636,8,0
961,The Color Purple,154,1,1985,USA,English,PG-13,15000000,94175854,79175854,1,Steven Spielberg,1,1,14000,Oprah Winfrey,0,1,852,Rae Dawn Chong,0,1,581,Dana Ivey,0,1,271,2592,1,6000,0,60988,199,7.8,0
962,Halloween,101,1,1978,USA,English,R,300000,47000000,46700000,1,John Carpenter,1,0,0,Jamie Lee Curtis,0,1,2000,Donald Pleasence,0,1,742,P.J. Soles,0,1,598,4400,1,12000,0,157857,1191,7.9,0
963,Bad Grandpa,102,1,2013,USA,English,R,15000000,101978840,86978840,1,Jeff Tremaine,0,1,79,Jackson Nicoll,0,1,925,Georgina Cates,0,1,38,Grasie Mercedes,0,1,27,1018,1,26000,0,77724,162,6.6,0
964,The Queen,94,1,2006,UK,English,PG-13,9800000,56437947,46637947,1,Stephen Frears,0,1,350,Roger Allam,0,1,326,Sylvia Syms,0,1,48,Alex Jennings,0,1,39,486,0,0,0,85333,421,7.3,0
965,The Woman in Black,95,1,2012,UK,English,PG-13,17000000,54322273,37322273,1,James Watkins,0,1,43,Daniel Radcliffe,0,1,11000,Roger Allam,0,1,326,Jessica Raine,0,1,259,11946,1,29000,0,139749,509,6.4,0
966,When a Stranger Calls,87,1,2006,USA,English,PG-13,15000000,47860214,32860214,1,Simon West,0,1,165,Madeline Carroll,0,1,1000,Tessa Thompson,0,1,431,Brian Geraghty,0,1,383,2452,0,0,0,34711,468,5,0
967,Wag the Dog,97,1,1997,USA,English,R,15000000,43022524,28022524,1,Barry Levinson,1,1,272,Robert De Niro,1,1,22000,Kirsten Dunst,0,1,4000,John Michael Higgins,0,1,957,29252,1,12000,0,67604,218,7.1,0
968,Krampus,98,1,2015,USA,English,PG-13,15000000,42592530,27592530,1,Michael Dougherty,0,1,66,Adam Scott,0,1,3000,Conchata Ferrell,0,1,658,Allison Tolman,0,1,562,4567,1,27000,0,29867,181,6.2,0
969,Not Another Teen Movie,99,1,2001,USA,English,R,16000000,37882551,21882551,1,Joel Gallen,0,1,11,Chris Evans,0,1,11000,JoAnna Garcia Swisher,0,1,983,Mia Kirshner,0,1,971,15369,0,0,0,80305,393,5.7,0
970,The Skulls,106,1,2000,USA,English,PG-13,15000000,35007180,20007180,1,Rob Cohen,0,1,357,Paul Walker,0,1,23000,Leslie Bibb,0,1,1000,William Petersen,0,1,883,26652,0,0,0,26846,193,5.6,0
971,The Theory of Everything,123,1,2014,UK,English,PG-13,15000000,35887263,20887263,1,James Marsh,0,1,120,Eddie Redmayne,0,1,13000,Emily Watson,0,1,876,Simon McBurney,0,1,149,14100,1,90000,0,265507,388,7.7,0
972,Halloween II,119,1,2009,USA,English,R,15000000,33386128,18386128,1,Rob Zombie,0,0,0,Scout Taylor-Compton,0,1,908,Tyler Mane,0,1,764,Margot Kidder,0,1,593,3226,1,3000,0,36372,491,4.9,0
973,The Last House on the Left,114,1,2009,USA,English,R,15000000,32721635,17721635,1,Dennis Iliadis,0,1,29,Tony Goldwyn,0,1,956,Monica Potter,0,1,878,Martha MacIsaac,0,1,616,3861,0,0,0,67822,279,6.6,0
974,The Wedding Date,90,1,2005,USA,English,PG-13,15000000,31585300,16585300,1,Clare Kilner,0,1,6,Jack Davenport,0,1,1000,Debra Messing,0,1,650,Holland Taylor,0,1,458,2666,0,0,0,38248,250,6.1,0
975,Clash of the Titans,106,1,2010,USA,English,PG-13,125000000,163192114,38192114,1,Louis Leterrier,0,1,255,Liam Neeson,1,1,14000,Jason Flemyng,0,1,1000,Alexa Davalos,0,1,850,18003,1,15000,0,229687,637,5.8,0
976,The Princess Bride,98,1,1987,USA,English,PG,16000000,30857814,14857814,1,Rob Reiner,0,0,0,Robin Wright,0,1,18000,Carol Kane,0,1,636,Andr?? the Giant,0,1,594,20060,1,33000,0,294163,718,8.1,1
977,Drive,100,1,2011,USA,English,R,15000000,35054909,20054909,1,Nicolas Winding Refn,0,0,0,Ryan Gosling,0,1,33000,Albert Brooks,0,1,745,Russ Tamblyn,0,1,228,34337,1,81000,0,431578,1264,7.8,0
978,The Object of My Affection,111,1,1998,USA,English,R,15000000,29106737,14106737,1,Nicholas Hytner,0,1,13,Liam Aiken,0,1,818,Tim Daly,0,1,511,Kali Rocha,0,1,106,1450,1,849,0,15582,132,6,0
979,When the Game Stands Tall,115,1,2014,USA,English,PG,15000000,30127963,15127963,1,Thomas Carter,0,1,49,Jessie T. Usher,0,1,116,Matthew Daddario,0,1,110,Ser'Darius Blain,0,1,100,525,0,0,0,12596,64,6.7,0
980,Love & Basketball,124,1,2000,USA,English,PG-13,15000000,27441122,12441122,1,Gina Prince-Bythewood,0,1,107,Alfre Woodard,0,1,1000,Sanaa Lathan,0,1,886,Omar Epps,0,1,865,5135,0,0,0,14322,116,7.2,0
981,Book of Shadows: Blair Witch 2,90,1,2000,USA,English,R,15000000,26421314,11421314,1,Joe Berlinger,0,1,31,Kim Director,0,1,193,Erica Leerhsen,0,1,184,Kurt Loder,0,1,162,608,1,949,0,28964,457,4,0
982,The Craft,101,1,1996,USA,English,R,15000000,24881000,9881000,1,Andrew Fleming,0,1,26,Christine Taylor,0,1,838,Rachel True,0,1,328,Brenda Strong,0,1,266,1812,1,6000,0,57140,195,6.2,0
983,Nowhere to Run,94,1,1993,USA,English,R,15000000,22189039,7189039,1,Robert Harmon,0,1,11,Kieran Culkin,0,1,1000,Rosanna Arquette,0,1,605,Joss Ackland,0,1,232,2210,1,466,0,17074,55,5.5,0
984,Flicka,95,1,2006,USA,English,PG,15000000,20998709,5998709,1,Michael Mayer,0,1,15,Alison Lohman,0,1,1000,Danny Pino,0,1,786,Tim McGraw,0,1,461,3845,1,1000,0,6095,76,6.2,0
985,The Hills Have Eyes II,89,1,2007,USA,English,R,15000000,20801344,5801344,1,Martin Weisz,0,1,7,Jeff Kober,0,1,919,Daniella Alonso,0,1,557,Jacob Vargas,0,1,399,2559,0,0,0,49721,211,5.1,0
986,The Hurt Locker,131,1,2008,USA,English,R,15000000,15700000,700000,1,Kathryn Bigelow,0,0,0,Jeremy Renner,0,1,10000,Christian Camargo,0,1,602,Brian Geraghty,0,1,383,11114,1,16000,0,332065,876,7.6,0
987,The Pirates Who Don't Do Anything: A VeggieTales Movie,85,1,2008,USA,English,G,15000000,12701880,-2298120,0,Mike Nawrocki,0,1,12,Yuri Lowenthal,0,1,354,Cam Clarke,0,1,173,Phil Vischer,0,1,23,568,1,175,0,2037,22,5.7,0
988,One Day,107,1,2011,USA,English,PG-13,15000000,13766014,-1233986,0,Lone Scherfig,0,1,92,Anne Hathaway,0,1,11000,Jim Sturgess,0,1,5000,Rafe Spall,0,1,358,17627,1,49000,0,106111,181,7,0
989,New York Stories,124,1,1989,USA,English,PG,15000000,10763469,-4236531,0,Woody Allen,1,1,11000,Woody Allen,0,1,11000,Larry David,0,1,860,Mia Farrow,0,1,563,12685,1,877,0,13692,55,6.4,0
990,Barney's Great Adventure,76,1,1998,Canada,English,G,15000000,11144518,-3855482,0,Steve Gomer,0,1,9,Trevor Morgan,0,1,595,Kyla Pratt,0,1,417,Shirley Douglas,0,1,47,1139,1,436,0,2724,53,2.8,0
991,Brazil,142,1,1985,UK,English,R,15000000,9929000,-5071000,0,Terry Gilliam,0,0,0,Robert De Niro,1,1,22000,Bob Hoskins,0,1,5000,Jim Broadbent,0,1,1000,29475,1,16000,0,152306,513,8,0
992,Raise Your Voice,103,1,2004,USA,English,PG,15000000,10411980,-4588020,0,Sean McNamara,0,1,80,Oliver James,0,1,1000,Rebecca De Mornay,0,1,872,Jason Ritter,0,1,782,4676,1,1000,0,22649,212,5.9,0
993,Black Snake Moan,116,0,2006,USA,English,R,15000000,9396487,-5603513,0,Craig Brewer,0,1,153,Justin Timberlake,0,1,3000,Michael Raymond-James,0,1,788,S. Epatha Merkerson,0,1,539,5012,0,0,0,52421,200,7,0
994,A Mighty Heart,108,1,2007,USA,English,R,16000000,9172810,-6827190,0,Michael Winterbottom,0,1,187,Angelina Jolie Pitt,0,1,11000,Archie Panjabi,0,1,883,Dan Futterman,0,1,254,12178,1,923,0,24150,118,6.7,0
995,Hoot,91,1,2006,USA,English,PG,15000000,8080116,-6919884,0,Wil Shriner,0,1,6,Logan Lerman,0,1,8000,Neil Flynn,0,1,625,Tim Blake Nelson,0,1,596,10732,1,647,0,6562,66,5.6,0
996,Idle Hands,92,1,1999,USA,English,R,20000000,4002955,-15997045,0,Rodman Flender,0,1,6,Vivica A. Fox,0,1,890,Fred Willard,0,1,729,Elden Henson,0,1,577,3654,0,0,0,33745,198,6.2,0
997,You Will Meet a Tall Dark Stranger,98,1,2010,USA,English,R,22000000,3247816,-18752184,0,Woody Allen,1,1,11000,Anthony Hopkins,1,1,12000,Naomi Watts,0,1,6000,Ewen Bremner,0,1,557,19310,0,0,0,36145,108,6.3,0
